code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,active_weeks
CCC,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,0,1458.0,44.0,34.0,7.0
CCC,2014B,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,1,2942.0,134.0,83.0,20.0
CCC,2014B,M,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,1,1064.0,31.0,59.0,5.0
CCC,2014B,M,North Western Region,Lower Than A Level,20-30%,35-55,0,90,N,1,4003.0,102.0,89.0,15.0
CCC,2014B,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,120,N,1,186.0,31.0,20.0,5.0
CCC,2014B,M,Wales,Post Graduate Qualification,80-90%,35-55,0,30,N,1,829.0,37.0,59.0,6.0
CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,30,N,1,6500.0,123.0,58.0,18.0
CCC,2014B,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,1,766.0,38.0,68.0,6.0
CCC,2014B,M,Ireland,HE Qualification,80-90%,35-55,0,30,N,1,2161.0,86.0,95.0,13.0
CCC,2014B,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,1,5680.0,71.0,91.0,11.0
CCC,2014B,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,160,N,1,455.0,55.0,25.0,8.0
CCC,2014B,M,Yorkshire Region,HE Qualification,10-20,35-55,0,150,N,1,447.0,35.0,37.0,5.0
CCC,2014B,F,Wales,HE Qualification,10-20,0-35,0,30,N,1,683.0,34.0,56.0,5.0
CCC,2014B,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,1,908.0,63.0,58.0,9.0
CCC,2014B,F,South Region,HE Qualification,80-90%,35-55,0,30,N,1,6207.0,161.0,118.0,23.0
CCC,2014B,M,South Region,A Level or Equivalent,40-50%,0-35,0,180,Y,1,139.0,17.0,20.0,3.0
CCC,2014B,M,South West Region,HE Qualification,60-70%,0-35,0,30,N,1,1268.0,63.0,62.0,9.0
CCC,2014B,M,Scotland,HE Qualification,50-60%,0-35,0,120,Y,0,620.0,34.0,28.0,5.0
CCC,2014B,F,London Region,HE Qualification,20-30%,35-55,0,135,N,0,267.0,10.0,24.0,2.0
CCC,2014B,M,South Region,HE Qualification,70-80%,0-35,0,120,N,1,912.0,93.0,44.0,14.0
CCC,2014B,M,South West Region,HE Qualification,80-90%,0-35,0,30,N,1,1802.0,116.0,79.0,17.0
CCC,2014B,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,0,10.0,2.0,4.0,1.0
CCC,2014B,M,North Region,HE Qualification,30-40%,0-35,0,30,N,1,1039.0,84.0,56.0,12.0
CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,180,Y,0,0.0,0.0,0.0,0.0
CCC,2014B,M,West Midlands Region,HE Qualification,50-60%,35-55,0,30,N,1,3861.0,141.0,121.0,21.0
CCC,2014B,M,London Region,A Level or Equivalent,10-20,35-55,0,180,N,0,3020.0,109.0,61.0,16.0
CCC,2014B,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,346.0,29.0,28.0,5.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,0,197.0,17.0,26.0,3.0
CCC,2014B,M,North Region,Lower Than A Level,?,35-55,0,60,N,1,2702.0,123.0,113.0,18.0
CCC,2014B,M,North Region,A Level or Equivalent,?,0-35,0,150,N,0,511.0,54.0,53.0,8.0
CCC,2014B,F,South East Region,Lower Than A Level,90-100%,0-35,0,150,N,0,108.0,9.0,22.0,2.0
CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,1,1195.0,95.0,83.0,14.0
CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,210,N,1,277.0,14.0,18.0,2.0
CCC,2014B,M,North Region,HE Qualification,?,35-55,0,90,N,0,31.0,5.0,9.0,1.0
CCC,2014B,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,0,401.0,29.0,39.0,5.0
CCC,2014B,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,1,1117.0,64.0,54.0,10.0
CCC,2014B,M,North Region,Lower Than A Level,30-40%,0-35,0,90,N,0,344.0,34.0,34.0,5.0
CCC,2014B,F,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,0,169.0,13.0,21.0,2.0
CCC,2014B,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,1,1986.0,70.0,74.0,10.0
CCC,2014B,M,South East Region,Lower Than A Level,0-10%,0-35,0,90,N,0,85.0,7.0,9.0,1.0
CCC,2014B,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,0,466.0,24.0,35.0,4.0
CCC,2014B,F,London Region,HE Qualification,0-10%,0-35,0,30,N,1,1191.0,61.0,68.0,9.0
CCC,2014B,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,0,91.0,4.0,16.0,1.0
CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,1,797.0,88.0,66.0,13.0
CCC,2014B,F,Scotland,HE Qualification,40-50%,35-55,0,90,N,1,3556.0,153.0,84.0,22.0
CCC,2014B,F,Wales,Lower Than A Level,20-30%,35-55,0,120,N,1,642.0,55.0,57.0,8.0
CCC,2014B,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,30,N,0,484.0,39.0,50.0,6.0
CCC,2014B,M,Scotland,A Level or Equivalent,10-20,0-35,0,90,N,0,58.0,3.0,11.0,1.0
CCC,2014B,M,South West Region,HE Qualification,50-60%,35-55,0,90,N,1,2587.0,142.0,95.0,21.0
CCC,2014B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,1,738.0,53.0,44.0,8.0
CCC,2014B,F,London Region,A Level or Equivalent,60-70%,0-35,0,145,N,1,1039.0,51.0,94.0,8.0
CCC,2014B,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,880.0,60.0,45.0,9.0
CCC,2014B,M,Wales,Lower Than A Level,40-50%,35-55,0,30,N,0,247.0,21.0,22.0,3.0
CCC,2014B,F,South East Region,A Level or Equivalent,70-80%,35-55,0,90,N,1,2108.0,137.0,65.0,20.0
CCC,2014B,M,North Western Region,HE Qualification,0-10%,35-55,0,30,N,0,891.0,35.0,52.0,5.0
CCC,2014B,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,0,678.0,59.0,55.0,9.0
CCC,2014B,M,South West Region,A Level or Equivalent,80-90%,0-35,0,90,N,0,156.0,12.0,20.0,2.0
CCC,2014B,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,1,839.0,56.0,38.0,8.0
CCC,2014B,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,0,463.0,22.0,31.0,4.0
CCC,2014B,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,150,N,0,174.0,7.0,17.0,1.0
CCC,2014B,M,London Region,A Level or Equivalent,80-90%,0-35,0,150,N,1,450.0,58.0,37.0,9.0
CCC,2014B,F,London Region,HE Qualification,30-40%,0-35,0,30,N,1,301.0,17.0,27.0,3.0
CCC,2014B,M,London Region,Lower Than A Level,40-50%,0-35,0,30,N,1,2455.0,126.0,101.0,18.0
CCC,2014B,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,1145.0,54.0,34.0,8.0
CCC,2014B,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,1,1489.0,87.0,70.0,13.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,0,359.0,25.0,24.0,4.0
CCC,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,1,693.0,52.0,40.0,8.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,1,271.0,21.0,46.0,3.0
CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,30,N,1,1067.0,38.0,36.0,6.0
CCC,2014B,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,60.0,3.0,8.0,1.0
CCC,2014B,M,North Region,Post Graduate Qualification,?,55<=,0,60,N,1,1946.0,94.0,112.0,14.0
CCC,2014B,F,Scotland,Lower Than A Level,0-10%,35-55,0,90,N,1,2130.0,103.0,79.0,15.0
CCC,2014B,F,South Region,A Level or Equivalent,?,0-35,0,60,N,0,636.0,44.0,48.0,7.0
CCC,2014B,F,North Region,HE Qualification,?,0-35,0,90,N,1,4144.0,162.0,107.0,24.0
CCC,2014B,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,1,1379.0,44.0,63.0,7.0
CCC,2014B,M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,1,2773.0,95.0,93.0,14.0
CCC,2014B,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,150,N,0,306.0,17.0,31.0,3.0
CCC,2014B,M,South East Region,A Level or Equivalent,10-20,35-55,0,30,N,0,1695.0,67.0,45.0,10.0
CCC,2014B,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,N,1,1017.0,106.0,70.0,16.0
CCC,2014B,M,London Region,Lower Than A Level,80-90%,0-35,0,30,N,1,1143.0,94.0,68.0,14.0
CCC,2014B,M,South East Region,A Level or Equivalent,10-20,35-55,0,90,N,0,227.0,19.0,25.0,3.0
CCC,2014B,M,Ireland,A Level or Equivalent,50-60%,0-35,0,80,N,1,578.0,66.0,34.0,10.0
CCC,2014B,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,1,2162.0,136.0,83.0,20.0
CCC,2014B,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,0,1172.0,49.0,52.0,7.0
CCC,2014B,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,1,881.0,54.0,55.0,8.0
CCC,2014B,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,1,762.0,81.0,63.0,12.0
CCC,2014B,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,1,1979.0,110.0,67.0,16.0
CCC,2014B,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,0,41.0,7.0,11.0,1.0
CCC,2014B,M,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,0,188.0,5.0,27.0,1.0
CCC,2014B,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,0,794.0,58.0,61.0,9.0
CCC,2014B,M,South Region,HE Qualification,20-30%,35-55,0,30,N,0,367.0,29.0,42.0,5.0
CCC,2014B,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,0,839.0,39.0,55.0,6.0
CCC,2014B,F,South Region,HE Qualification,70-80%,35-55,0,30,N,1,1552.0,54.0,87.0,8.0
CCC,2014B,M,South Region,HE Qualification,90-100%,35-55,0,30,N,1,3515.0,89.0,142.0,13.0
CCC,2014B,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,30,N,1,427.0,26.0,47.0,4.0
CCC,2014B,F,South East Region,A Level or Equivalent,70-80%,0-35,0,40,N,1,1470.0,86.0,92.0,13.0
CCC,2014B,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,0,620.0,46.0,55.0,7.0
CCC,2014B,M,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,0,821.0,55.0,103.0,8.0
CCC,2014B,F,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,1,874.0,36.0,39.0,6.0
CCC,2014B,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,265.0,15.0,27.0,3.0
CCC,2014B,F,Ireland,HE Qualification,?,35-55,0,60,N,0,1401.0,67.0,86.0,10.0
CCC,2014B,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Y,1,1669.0,66.0,50.0,10.0
CCC,2014B,F,Wales,HE Qualification,80-90%,0-35,0,120,N,0,129.0,14.0,14.0,2.0
CCC,2014B,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,1,590.0,51.0,67.0,8.0
CCC,2014B,M,Ireland,A Level or Equivalent,70-80%,35-55,0,90,N,1,1426.0,94.0,111.0,14.0
CCC,2014B,M,South West Region,HE Qualification,40-50%,35-55,0,30,N,1,5820.0,165.0,131.0,24.0
CCC,2014B,F,London Region,HE Qualification,20-30%,0-35,0,60,Y,1,1054.0,34.0,69.0,5.0
CCC,2014B,M,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,1,3119.0,64.0,95.0,10.0
CCC,2014B,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,1,1079.0,49.0,59.0,7.0
CCC,2014B,F,Ireland,A Level or Equivalent,?,0-35,0,60,N,1,674.0,42.0,61.0,6.0
CCC,2014B,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,45,N,1,335.0,24.0,30.0,4.0
CCC,2014B,F,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,1,1095.0,49.0,38.0,7.0
CCC,2014B,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,0,730.0,41.0,47.0,6.0
CCC,2014B,M,Scotland,Lower Than A Level,70-80%,35-55,0,30,N,0,834.0,53.0,68.0,8.0
CCC,2014B,F,North Region,A Level or Equivalent,?,0-35,0,90,N,1,1723.0,72.0,67.0,11.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,?,0-35,0,90,N,1,738.0,53.0,50.0,8.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,0,1030.0,29.0,32.0,5.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,201.0,11.0,14.0,2.0
CCC,2014B,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,1,1153.0,112.0,72.0,16.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,0.0,0.0,0.0,0.0
CCC,2014B,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,1,764.0,28.0,46.0,4.0
CCC,2014B,M,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,1,822.0,60.0,61.0,9.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,0,257.0,22.0,23.0,4.0
CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,1,1508.0,70.0,102.0,10.0
CCC,2014B,M,North Western Region,HE Qualification,90-100%,0-35,0,90,N,1,1343.0,64.0,75.0,10.0
CCC,2014B,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,0,60,N,1,842.0,72.0,56.0,11.0
CCC,2014B,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,0,223.0,4.0,9.0,1.0
CCC,2014B,F,London Region,HE Qualification,30-40%,0-35,0,30,N,0,87.0,4.0,7.0,1.0
CCC,2014B,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,564.0,29.0,35.0,5.0
CCC,2014B,M,Scotland,Lower Than A Level,0-10%,0-35,0,210,N,0,33.0,5.0,8.0,1.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,0,840.0,43.0,50.0,7.0
CCC,2014B,M,Ireland,Lower Than A Level,60-70%,0-35,0,30,N,1,5265.0,106.0,99.0,16.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,90,N,1,485.0,37.0,40.0,6.0
CCC,2014B,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,103.0,3.0,17.0,1.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,0,304.0,30.0,16.0,5.0
CCC,2014B,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,2047.0,68.0,82.0,10.0
CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,1,614.0,27.0,63.0,4.0
CCC,2014B,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,1,2688.0,105.0,75.0,15.0
CCC,2014B,M,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,1,1138.0,57.0,68.0,9.0
CCC,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,1061.0,49.0,52.0,7.0
CCC,2014B,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,0,388.0,17.0,29.0,3.0
CCC,2014B,F,South Region,Lower Than A Level,90-100%,35-55,0,30,Y,0,152.0,16.0,17.0,3.0
CCC,2014B,F,Yorkshire Region,HE Qualification,70-80%,35-55,0,90,N,1,2416.0,116.0,100.0,17.0
CCC,2014B,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,1,1668.0,77.0,57.0,11.0
CCC,2014B,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,0,2017.0,116.0,85.0,17.0
CCC,2014B,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,1,1930.0,69.0,69.0,10.0
CCC,2014B,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,0,395.0,38.0,35.0,6.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,0,3210.0,119.0,87.0,17.0
CCC,2014B,M,Wales,A Level or Equivalent,20-30%,35-55,0,180,N,0,220.0,12.0,17.0,2.0
CCC,2014B,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,0,34.0,2.0,7.0,1.0
CCC,2014B,M,South West Region,HE Qualification,60-70%,35-55,0,60,N,1,1423.0,102.0,73.0,15.0
CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,30,N,1,1138.0,81.0,66.0,12.0
CCC,2014B,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,1,1288.0,91.0,65.0,13.0
CCC,2014B,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,498.0,30.0,35.0,5.0
CCC,2014B,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,1,251.0,27.0,25.0,4.0
CCC,2014B,F,London Region,No Formal quals,10-20,0-35,0,60,N,1,1044.0,58.0,57.0,9.0
CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,1,1689.0,74.0,71.0,11.0
CCC,2014B,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,1,574.0,41.0,54.0,6.0
CCC,2014B,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,1,1618.0,103.0,96.0,15.0
CCC,2014B,M,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,0,641.0,35.0,53.0,5.0
CCC,2014B,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,0,859.0,53.0,68.0,8.0
CCC,2014B,M,North Region,Lower Than A Level,?,0-35,0,90,Y,1,630.0,22.0,68.0,4.0
CCC,2014B,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,1,1721.0,88.0,97.0,13.0
CCC,2014B,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,1,887.0,55.0,68.0,8.0
CCC,2014B,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,75,N,1,1263.0,33.0,56.0,5.0
CCC,2014B,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,Y,1,953.0,61.0,36.0,9.0
CCC,2014B,M,Wales,Lower Than A Level,20-30%,0-35,0,120,Y,0,392.0,19.0,26.0,3.0
CCC,2014B,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,313.0,19.0,33.0,3.0
CCC,2014B,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,Y,0,35.0,9.0,9.0,2.0
CCC,2014B,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,0,171.0,11.0,23.0,2.0
CCC,2014B,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,Y,1,343.0,32.0,35.0,5.0
CCC,2014B,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,Y,0,53.0,2.0,22.0,1.0
CCC,2014B,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,Y,1,1416.0,79.0,71.0,12.0
CCC,2014B,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,1,1016.0,62.0,50.0,9.0
CCC,2014B,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,246.0,20.0,21.0,3.0
CCC,2014B,M,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,0,438.0,41.0,30.0,6.0
CCC,2014B,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,30,N,0,400.0,15.0,35.0,3.0
CCC,2014B,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,Y,0,157.0,32.0,32.0,5.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,0,1656.0,54.0,72.0,8.0
CCC,2014B,M,West Midlands Region,HE Qualification,20-30%,0-35,0,30,N,0,409.0,24.0,19.0,4.0
CCC,2014B,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,0,858.0,38.0,35.0,6.0
CCC,2014B,M,North Western Region,A Level or Equivalent,10-20,35-55,0,30,N,1,1127.0,75.0,78.0,11.0
CCC,2014B,M,South Region,HE Qualification,90-100%,35-55,0,60,N,1,604.0,77.0,76.0,11.0
CCC,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,0,30.0,3.0,8.0,1.0
CCC,2014B,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,1,897.0,54.0,64.0,8.0
CCC,2014B,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,90,N,0,1426.0,39.0,59.0,6.0
CCC,2014B,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,1,896.0,30.0,38.0,5.0
CCC,2014B,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,Y,1,3569.0,109.0,91.0,16.0
CCC,2014B,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,1,1108.0,66.0,54.0,10.0
CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,1,536.0,52.0,37.0,8.0
CCC,2014B,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,1038.0,52.0,55.0,8.0
CCC,2014B,M,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,1,1978.0,133.0,87.0,19.0
CCC,2014B,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,120,N,1,2681.0,119.0,100.0,17.0
CCC,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,333.0,28.0,34.0,4.0
CCC,2014B,M,North Region,Post Graduate Qualification,?,0-35,0,30,N,1,517.0,43.0,61.0,7.0
CCC,2014B,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,1,1390.0,68.0,73.0,10.0
CCC,2014B,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,161.0,11.0,17.0,2.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,150,N,0,135.0,10.0,11.0,2.0
CCC,2014B,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,30,N,1,1681.0,76.0,104.0,11.0
CCC,2014B,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,664.0,27.0,39.0,4.0
CCC,2014B,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,0,177.0,8.0,10.0,2.0
CCC,2014B,F,Scotland,HE Qualification,50-60%,35-55,0,90,Y,0,490.0,20.0,44.0,3.0
CCC,2014B,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,1,2237.0,87.0,76.0,13.0
CCC,2014B,M,North Region,A Level or Equivalent,?,35-55,0,60,N,1,1570.0,94.0,95.0,14.0
CCC,2014B,M,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,0,301.0,6.0,23.0,1.0
CCC,2014B,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,0,592.0,34.0,45.0,5.0
CCC,2014B,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,1,693.0,51.0,39.0,8.0
CCC,2014B,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,1,1094.0,82.0,56.0,12.0
CCC,2014B,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,1,1184.0,70.0,74.0,10.0
CCC,2014B,M,Scotland,Lower Than A Level,70-80%,0-35,0,30,N,1,454.0,31.0,34.0,5.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,752.0,81.0,40.0,12.0
CCC,2014B,F,North Region,Lower Than A Level,?,35-55,0,40,N,1,3621.0,168.0,128.0,24.0
CCC,2014B,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,0,76.0,12.0,15.0,2.0
CCC,2014B,M,South East Region,HE Qualification,80-90%,0-35,0,150,N,1,1275.0,58.0,37.0,9.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,541.0,52.0,40.0,8.0
CCC,2014B,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,1,298.0,24.0,27.0,4.0
CCC,2014B,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,0,180.0,12.0,17.0,2.0
CCC,2014B,F,South Region,A Level or Equivalent,60-70%,0-35,0,30,N,1,1984.0,90.0,77.0,13.0
CCC,2014B,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,0,1677.0,85.0,108.0,13.0
CCC,2014B,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,1,441.0,53.0,30.0,8.0
CCC,2014B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,1,1618.0,134.0,86.0,20.0
CCC,2014B,M,Scotland,A Level or Equivalent,60-70%,35-55,0,90,N,0,0.0,0.0,0.0,0.0
CCC,2014B,M,South Region,HE Qualification,80-90%,35-55,0,60,N,1,2817.0,159.0,108.0,23.0
CCC,2014B,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,90,N,1,1000.0,89.0,54.0,13.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,390.0,25.0,31.0,4.0
CCC,2014B,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,1,514.0,32.0,41.0,5.0
CCC,2014B,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,1,683.0,57.0,25.0,9.0
CCC,2014B,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,0,285.0,12.0,26.0,2.0
CCC,2014B,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,1,2410.0,108.0,100.0,16.0
CCC,2014B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,1465.0,57.0,89.0,9.0
CCC,2014B,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,1,1183.0,56.0,66.0,8.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,0,194.0,12.0,17.0,2.0
CCC,2014B,M,London Region,Lower Than A Level,80-90%,0-35,0,60,Y,0,555.0,42.0,30.0,6.0
CCC,2014B,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,1,2726.0,115.0,96.0,17.0
CCC,2014B,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,0,1423.0,71.0,70.0,11.0
CCC,2014B,M,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,1,618.0,85.0,62.0,13.0
CCC,2014B,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,0,703.0,26.0,35.0,4.0
CCC,2014B,F,Wales,HE Qualification,30-40%,0-35,0,90,N,1,4794.0,129.0,103.0,19.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,1,764.0,37.0,63.0,6.0
CCC,2014B,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,0,385.0,23.0,19.0,4.0
