code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,active_weeks
CCC,2014J,F,South Region,Lower Than A Level,20-30%,35-55,0,120,N,1,7249.0,202.0,134.0,29.0
CCC,2014J,F,Ireland,HE Qualification,70-80%,0-35,0,170,N,0,736.0,44.0,52.0,7.0
CCC,2014J,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,40,N,1,1834.0,150.0,86.0,22.0
CCC,2014J,F,Wales,Lower Than A Level,0-10%,0-35,0,30,N,0,279.0,23.0,23.0,4.0
CCC,2014J,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,0,311.0,33.0,16.0,5.0
CCC,2014J,M,Wales,A Level or Equivalent,20-30%,35-55,0,30,N,0,1059.0,41.0,45.0,6.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,1,394.0,49.0,23.0,7.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,0,947.0,63.0,40.0,9.0
CCC,2014J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,1,1870.0,95.0,84.0,14.0
CCC,2014J,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,0,1190.0,80.0,53.0,12.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,1,787.0,81.0,74.0,12.0
CCC,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,0,169.0,20.0,33.0,3.0
CCC,2014J,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,1,3378.0,111.0,76.0,16.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,1,399.0,42.0,32.0,6.0
CCC,2014J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,1,1692.0,125.0,110.0,18.0
CCC,2014J,M,Wales,HE Qualification,0-10%,0-35,0,90,N,0,1036.0,44.0,46.0,7.0
CCC,2014J,M,South East Region,HE Qualification,10-20,0-35,0,60,N,0,350.0,47.0,18.0,7.0
CCC,2014J,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,90,N,1,404.0,31.0,51.0,5.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,513.0,36.0,32.0,6.0
CCC,2014J,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,0,298.0,20.0,28.0,3.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,1,1471.0,80.0,71.0,12.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,Y,1,1523.0,55.0,69.0,8.0
CCC,2014J,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,1,2418.0,162.0,110.0,24.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,1,60,N,0,211.0,21.0,20.0,3.0
CCC,2014J,F,Yorkshire Region,HE Qualification,40-50%,35-55,0,120,N,1,1816.0,108.0,126.0,16.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,0,202.0,20.0,16.0,3.0
CCC,2014J,M,South West Region,HE Qualification,60-70%,0-35,0,90,N,1,721.0,31.0,48.0,5.0
CCC,2014J,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,0,497.0,37.0,50.0,6.0
CCC,2014J,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,30,N,1,4590.0,126.0,114.0,18.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,60-70%,35-55,1,30,N,0,1892.0,72.0,61.0,11.0
CCC,2014J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,Y,0,239.0,27.0,20.0,4.0
CCC,2014J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,30,N,0,262.0,14.0,22.0,2.0
CCC,2014J,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,Y,0,398.0,10.0,31.0,2.0
CCC,2014J,M,London Region,Post Graduate Qualification,30-40%,35-55,1,90,N,1,710.0,39.0,54.0,6.0
CCC,2014J,M,North Region,Lower Than A Level,50-60%,0-35,0,120,N,0,1076.0,40.0,42.0,6.0
CCC,2014J,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,0,2014.0,102.0,91.0,15.0
CCC,2014J,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,1,1318.0,41.0,54.0,6.0
CCC,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,0,235.0,9.0,27.0,2.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,30,N,1,964.0,68.0,51.0,10.0
CCC,2014J,M,South East Region,HE Qualification,50-60%,35-55,1,70,N,1,967.0,69.0,101.0,10.0
CCC,2014J,M,Ireland,A Level or Equivalent,50-60%,35-55,0,30,N,0,322.0,20.0,41.0,3.0
CCC,2014J,F,South Region,Lower Than A Level,60-70%,35-55,0,150,N,1,1693.0,144.0,81.0,21.0
CCC,2014J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,N,1,3896.0,155.0,91.0,23.0
CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,35-55,0,30,N,0,48.0,8.0,14.0,2.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,0,16.0,5.0,5.0,1.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,1122.0,95.0,78.0,14.0
CCC,2014J,M,Scotland,HE Qualification,0-10%,35-55,0,30,N,0,528.0,39.0,52.0,6.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,0,619.0,49.0,27.0,7.0
CCC,2014J,F,Scotland,HE Qualification,40-50%,0-35,1,60,N,1,1284.0,50.0,43.0,8.0
CCC,2014J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,1,2534.0,90.0,88.0,13.0
CCC,2014J,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,1,871.0,40.0,53.0,6.0
CCC,2014J,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,1,4939.0,112.0,111.0,16.0
CCC,2014J,F,London Region,A Level or Equivalent,50-60%,35-55,0,210,N,1,1329.0,60.0,69.0,9.0
CCC,2014J,F,Ireland,Post Graduate Qualification,?,0-35,0,30,N,1,2111.0,93.0,73.0,14.0
CCC,2014J,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Y,1,966.0,55.0,66.0,8.0
CCC,2014J,F,Scotland,HE Qualification,70-80%,0-35,0,150,N,0,2784.0,68.0,47.0,10.0
CCC,2014J,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,1,1702.0,96.0,84.0,14.0
CCC,2014J,M,London Region,A Level or Equivalent,90-100%,0-35,0,220,N,1,285.0,41.0,45.0,6.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,30,N,0,292.0,25.0,31.0,4.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,1,4523.0,171.0,79.0,25.0
CCC,2014J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,1,447.0,53.0,38.0,8.0
CCC,2014J,M,South West Region,HE Qualification,30-40%,35-55,0,30,N,1,957.0,78.0,69.0,12.0
CCC,2014J,M,Wales,Lower Than A Level,20-30%,0-35,0,30,N,0,566.0,43.0,31.0,7.0
CCC,2014J,M,Ireland,Lower Than A Level,70-80%,0-35,0,30,N,0,316.0,19.0,16.0,3.0
CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,926.0,40.0,58.0,6.0
CCC,2014J,M,North Region,A Level or Equivalent,?,0-35,0,120,N,1,306.0,37.0,23.0,6.0
CCC,2014J,M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,1,4663.0,160.0,112.0,23.0
CCC,2014J,F,North Western Region,HE Qualification,20-30%,35-55,0,60,N,1,4979.0,96.0,113.0,14.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,1,30,N,1,2150.0,126.0,61.0,18.0
CCC,2014J,F,London Region,Post Graduate Qualification,20-30%,35-55,1,60,N,0,80.0,10.0,24.0,2.0
CCC,2014J,M,South West Region,HE Qualification,70-80%,35-55,0,60,N,1,1840.0,99.0,72.0,15.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,30,N,1,4609.0,142.0,110.0,21.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,180,N,1,3537.0,157.0,72.0,23.0
CCC,2014J,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,1,798.0,52.0,52.0,8.0
CCC,2014J,M,South West Region,HE Qualification,80-90%,0-35,0,30,N,1,2233.0,136.0,79.0,20.0
CCC,2014J,M,North Western Region,HE Qualification,90-100%,0-35,0,30,N,1,2998.0,134.0,84.0,20.0
CCC,2014J,M,East Midlands Region,HE Qualification,80-90%,0-35,1,30,N,1,747.0,35.0,50.0,5.0
CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,0,3115.0,174.0,101.0,25.0
CCC,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,0,180,N,1,3155.0,153.0,117.0,22.0
CCC,2014J,M,South East Region,HE Qualification,20-30%,0-35,0,60,N,1,1408.0,68.0,67.0,10.0
CCC,2014J,F,North Region,A Level or Equivalent,10-20,0-35,0,120,N,0,3.0,3.0,1.0,1.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,1,3411.0,117.0,124.0,17.0
CCC,2014J,F,London Region,A Level or Equivalent,40-50%,35-55,0,120,N,1,1928.0,79.0,82.0,12.0
CCC,2014J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,1,2656.0,128.0,83.0,19.0
CCC,2014J,M,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,1,1535.0,120.0,87.0,18.0
CCC,2014J,F,London Region,A Level or Equivalent,80-90%,0-35,0,30,N,0,421.0,42.0,54.0,6.0
CCC,2014J,F,North Western Region,A Level or Equivalent,80-90%,0-35,1,30,N,0,754.0,34.0,50.0,5.0
CCC,2014J,M,North Region,HE Qualification,?,0-35,0,60,N,1,1133.0,91.0,81.0,13.0
CCC,2014J,M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,0,334.0,18.0,22.0,3.0
CCC,2014J,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,1,1080.0,69.0,56.0,10.0
CCC,2014J,F,Ireland,Lower Than A Level,90-100%,0-35,0,90,N,1,877.0,65.0,54.0,10.0
CCC,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,1,281.0,29.0,40.0,5.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,0,57.0,3.0,11.0,1.0
CCC,2014J,M,Wales,HE Qualification,70-80%,0-35,0,60,N,1,891.0,84.0,81.0,12.0
CCC,2014J,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,0,0.0,0.0,0.0,0.0
CCC,2014J,M,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,1,415.0,38.0,23.0,6.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,30,N,1,2664.0,167.0,48.0,24.0
CCC,2014J,M,London Region,Lower Than A Level,70-80%,0-35,0,30,Y,0,62.0,14.0,12.0,2.0
CCC,2014J,M,South West Region,Lower Than A Level,40-50%,0-35,0,90,N,1,659.0,54.0,59.0,8.0
CCC,2014J,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,1,1672.0,86.0,82.0,13.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,368.0,24.0,34.0,4.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,0,168.0,15.0,28.0,3.0
CCC,2014J,M,South Region,A Level or Equivalent,50-60%,0-35,0,150,N,1,1956.0,61.0,133.0,9.0
CCC,2014J,M,North Region,HE Qualification,20-30%,0-35,0,60,N,1,1428.0,64.0,63.0,10.0
CCC,2014J,F,East Anglian Region,HE Qualification,90-100%,0-35,0,90,N,1,3860.0,117.0,90.0,17.0
CCC,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,0,253.0,9.0,15.0,2.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,744.0,78.0,46.0,12.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,1457.0,81.0,62.0,12.0
CCC,2014J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,1,1647.0,81.0,74.0,12.0
CCC,2014J,M,North Region,A Level or Equivalent,?,0-35,0,150,N,1,2824.0,129.0,113.0,19.0
CCC,2014J,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,0,845.0,39.0,40.0,6.0
CCC,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,1,30,N,0,970.0,65.0,59.0,10.0
CCC,2014J,M,South East Region,HE Qualification,90-100%,0-35,0,60,N,0,3397.0,127.0,85.0,19.0
CCC,2014J,F,Ireland,Lower Than A Level,?,0-35,0,30,N,1,1335.0,31.0,93.0,5.0
CCC,2014J,M,London Region,HE Qualification,20-30%,0-35,1,60,N,1,838.0,73.0,50.0,11.0
CCC,2014J,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,1,1244.0,59.0,66.0,9.0
CCC,2014J,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,3427.0,83.0,96.0,12.0
CCC,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,1,8108.0,133.0,101.0,19.0
CCC,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,1,120,N,1,315.0,36.0,21.0,6.0
CCC,2014J,M,West Midlands Region,HE Qualification,30-40%,35-55,0,120,N,1,1220.0,56.0,75.0,8.0
CCC,2014J,M,London Region,Lower Than A Level,10-20,35-55,0,60,Y,1,3772.0,209.0,111.0,30.0
CCC,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,150,N,1,1888.0,104.0,73.0,15.0
CCC,2014J,M,North Western Region,HE Qualification,70-80%,0-35,0,60,N,1,2579.0,126.0,84.0,18.0
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,0,943.0,45.0,60.0,7.0
CCC,2014J,M,North Region,A Level or Equivalent,?,35-55,0,60,N,0,427.0,29.0,51.0,5.0
CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,1,30,N,1,580.0,39.0,51.0,6.0
CCC,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,1,2883.0,80.0,104.0,12.0
CCC,2014J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,1,320.0,69.0,38.0,10.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,1082.0,91.0,46.0,13.0
CCC,2014J,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,1,3388.0,167.0,103.0,24.0
CCC,2014J,M,Scotland,Lower Than A Level,10-20,35-55,0,30,N,0,242.0,15.0,30.0,3.0
CCC,2014J,M,North Region,A Level or Equivalent,?,0-35,0,30,N,1,839.0,121.0,61.0,18.0
CCC,2014J,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,0,2936.0,169.0,75.0,25.0
CCC,2014J,M,Scotland,HE Qualification,90-100%,55<=,0,30,N,1,7706.0,134.0,102.0,20.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,Y,0,176.0,17.0,15.0,3.0
CCC,2014J,M,London Region,HE Qualification,50-60%,35-55,0,30,N,0,1025.0,73.0,50.0,11.0
CCC,2014J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,1,879.0,100.0,92.0,15.0
CCC,2014J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,150,Y,0,77.0,13.0,6.0,2.0
CCC,2014J,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,1731.0,53.0,52.0,8.0
CCC,2014J,F,South East Region,A Level or Equivalent,40-50%,0-35,1,120,N,1,283.0,32.0,20.0,5.0
CCC,2014J,M,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,0,20.0,3.0,8.0,1.0
CCC,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,2001.0,90.0,41.0,13.0
CCC,2014J,M,Ireland,HE Qualification,90-100%,0-35,0,60,N,1,2176.0,120.0,87.0,18.0
CCC,2014J,F,North Region,A Level or Equivalent,50-60%,35-55,1,30,N,0,1086.0,64.0,37.0,10.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,1,1205.0,63.0,65.0,9.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,0,100.0,7.0,7.0,1.0
CCC,2014J,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,1,3435.0,88.0,76.0,13.0
CCC,2014J,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,0,333.0,17.0,27.0,3.0
CCC,2014J,M,Ireland,Post Graduate Qualification,?,35-55,0,60,N,1,1629.0,88.0,95.0,13.0
CCC,2014J,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,341.0,36.0,42.0,6.0
CCC,2014J,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,1,266.0,15.0,21.0,3.0
CCC,2014J,M,South Region,Lower Than A Level,30-40%,35-55,0,90,N,0,3151.0,131.0,121.0,19.0
CCC,2014J,M,Scotland,A Level or Equivalent,10-20,0-35,1,60,N,1,2079.0,188.0,89.0,27.0
CCC,2014J,M,Wales,HE Qualification,40-50%,0-35,0,90,N,0,87.0,5.0,17.0,1.0
CCC,2014J,M,North Western Region,HE Qualification,10-20,0-35,0,120,N,1,600.0,78.0,66.0,12.0
CCC,2014J,M,South Region,HE Qualification,60-70%,0-35,0,60,N,1,597.0,45.0,81.0,7.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,1,1775.0,134.0,69.0,20.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,1,1753.0,149.0,72.0,22.0
CCC,2014J,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,0,340.0,16.0,19.0,3.0
CCC,2014J,M,South West Region,A Level or Equivalent,0-10%,0-35,0,60,Y,1,297.0,30.0,17.0,5.0
CCC,2014J,M,Wales,Lower Than A Level,20-30%,0-35,1,30,N,0,174.0,15.0,25.0,3.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,1,728.0,93.0,70.0,14.0
CCC,2014J,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,1,2096.0,111.0,59.0,16.0
CCC,2014J,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,1,3148.0,172.0,107.0,25.0
CCC,2014J,M,Yorkshire Region,HE Qualification,40-50%,35-55,1,90,N,0,453.0,21.0,19.0,3.0
CCC,2014J,M,South East Region,Lower Than A Level,60-70%,0-35,0,150,N,0,672.0,49.0,40.0,7.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,0,827.0,58.0,48.0,9.0
CCC,2014J,M,South Region,HE Qualification,90-100%,0-35,0,60,N,1,422.0,35.0,32.0,5.0
CCC,2014J,M,Ireland,Lower Than A Level,10-20,0-35,0,30,N,0,142.0,11.0,22.0,2.0
CCC,2014J,F,South Region,A Level or Equivalent,50-60%,0-35,0,150,N,1,1202.0,88.0,67.0,13.0
CCC,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,0,955.0,47.0,47.0,7.0
CCC,2014J,M,South East Region,Lower Than A Level,60-70%,0-35,1,60,N,1,2181.0,78.0,63.0,12.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,1,30,N,0,409.0,50.0,28.0,8.0
CCC,2014J,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,0,157.0,9.0,13.0,2.0
CCC,2014J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,0,325.0,18.0,13.0,3.0
CCC,2014J,F,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,0,365.0,30.0,41.0,5.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,1776.0,126.0,111.0,18.0
CCC,2014J,M,South Region,HE Qualification,90-100%,0-35,0,60,N,1,1463.0,78.0,103.0,12.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,0,977.0,69.0,41.0,10.0
CCC,2014J,M,East Midlands Region,HE Qualification,80-90%,35-55,0,30,N,0,2972.0,114.0,85.0,17.0
CCC,2014J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,1,1583.0,30.0,44.0,5.0
CCC,2014J,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,1,1728.0,118.0,89.0,17.0
CCC,2014J,M,North Region,A Level or Equivalent,40-50%,0-35,1,30,Y,1,1746.0,79.0,79.0,12.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,1,6277.0,237.0,108.0,34.0
CCC,2014J,M,London Region,Lower Than A Level,10-20,55<=,0,60,N,0,405.0,18.0,29.0,3.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,0,1129.0,96.0,77.0,14.0
CCC,2014J,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,1,1495.0,69.0,69.0,10.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,1,777.0,138.0,69.0,20.0
CCC,2014J,M,South West Region,A Level or Equivalent,70-80%,35-55,0,30,N,1,2878.0,135.0,127.0,20.0
CCC,2014J,M,Scotland,HE Qualification,50-60%,0-35,0,60,Y,1,1255.0,65.0,44.0,10.0
CCC,2014J,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,1,1705.0,128.0,117.0,19.0
CCC,2014J,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,198.0,20.0,11.0,3.0
CCC,2014J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,2941.0,151.0,111.0,22.0
CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,1,2042.0,82.0,68.0,12.0
CCC,2014J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,1,4639.0,137.0,107.0,20.0
CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,0,277.0,17.0,17.0,3.0
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,0,185.0,28.0,12.0,4.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,799.0,24.0,47.0,4.0
CCC,2014J,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,1,3403.0,130.0,100.0,19.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,30,N,0,178.0,14.0,18.0,2.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,1,988.0,102.0,33.0,15.0
CCC,2014J,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,0,1569.0,50.0,72.0,8.0
CCC,2014J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,1,776.0,42.0,69.0,6.0
CCC,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,0,170.0,8.0,9.0,2.0
CCC,2014J,M,Scotland,Lower Than A Level,80-90%,0-35,0,30,N,0,1076.0,67.0,75.0,10.0
CCC,2014J,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,1,900.0,68.0,57.0,10.0
CCC,2014J,F,South Region,HE Qualification,90-100%,0-35,0,60,N,1,1646.0,69.0,88.0,10.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,1,4841.0,146.0,126.0,21.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,0,150.0,12.0,18.0,2.0
CCC,2014J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,210,N,1,1432.0,79.0,76.0,12.0
CCC,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,1,362.0,44.0,29.0,7.0
CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,401.0,73.0,33.0,11.0
CCC,2014J,M,North Region,HE Qualification,?,0-35,0,120,N,0,243.0,17.0,51.0,3.0
CCC,2014J,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,0,782.0,30.0,30.0,5.0
CCC,2014J,M,Ireland,A Level or Equivalent,50-60%,0-35,0,30,N,1,4517.0,155.0,108.0,23.0
CCC,2014J,M,East Anglian Region,HE Qualification,90-100%,0-35,0,30,N,0,519.0,39.0,30.0,6.0
CCC,2014J,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,0,654.0,29.0,41.0,5.0
CCC,2014J,F,Scotland,A Level or Equivalent,50-60%,35-55,1,60,N,1,478.0,41.0,18.0,6.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,1,6592.0,219.0,117.0,32.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,3852.0,100.0,85.0,15.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,1,1673.0,67.0,82.0,10.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,1,59.0,15.0,12.0,3.0
CCC,2014J,M,North Region,Lower Than A Level,?,35-55,0,90,N,1,1112.0,70.0,43.0,10.0
CCC,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,594.0,45.0,62.0,7.0
CCC,2014J,M,Scotland,A Level or Equivalent,20-30%,35-55,1,60,N,0,1188.0,55.0,63.0,8.0
CCC,2014J,M,East Anglian Region,HE Qualification,50-60%,35-55,0,60,N,1,2145.0,63.0,92.0,9.0
CCC,2014J,M,Wales,HE Qualification,70-80%,35-55,0,120,N,1,625.0,69.0,62.0,10.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,1518.0,73.0,66.0,11.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,1,750.0,60.0,55.0,9.0
CCC,2014J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,1,676.0,42.0,33.0,6.0
CCC,2014J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,900.0,73.0,60.0,11.0
CCC,2014J,M,Scotland,HE Qualification,50-60%,35-55,0,120,Y,0,799.0,45.0,73.0,7.0
CCC,2014J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Y,0,54.0,1.0,34.0,1.0
CCC,2014J,F,London Region,Lower Than A Level,10-20,0-35,0,120,Y,0,932.0,57.0,60.0,9.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,60,N,0,2626.0,132.0,123.0,19.0
CCC,2014J,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,1,1005.0,97.0,98.0,14.0
CCC,2014J,M,London Region,Lower Than A Level,30-40%,35-55,0,30,N,1,3650.0,96.0,150.0,14.0
CCC,2014J,M,North Region,Post Graduate Qualification,?,0-35,1,30,N,1,3873.0,134.0,67.0,20.0
CCC,2014J,M,Yorkshire Region,HE Qualification,10-20,35-55,0,60,N,1,589.0,62.0,44.0,9.0
