code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,active_weeks
BBB,2013J,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,0,106.0,4.0,21.0,1.0
BBB,2013J,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,0,89.0,8.0,17.0,2.0
BBB,2013J,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,0,162.0,6.0,21.0,1.0
BBB,2013J,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,219.0,43.0,24.0,7.0
BBB,2013J,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,0,49.0,9.0,9.0,2.0
BBB,2013J,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,1,564.0,28.0,57.0,4.0
BBB,2013J,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,416.0,27.0,31.0,4.0
BBB,2013J,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,1,75.0,10.0,8.0,2.0
BBB,2013J,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,0,44.0,7.0,11.0,1.0
BBB,2013J,M,Wales,HE Qualification,30-40%,35-55,0,60,N,0,135.0,7.0,17.0,1.0
BBB,2013J,F,Wales,HE Qualification,70-80%,35-55,0,60,N,1,346.0,21.0,41.0,3.0
BBB,2013J,M,Wales,No Formal quals,10-20,0-35,0,60,N,0,54.0,3.0,10.0,1.0
BBB,2013J,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,0,53.0,7.0,12.0,1.0
BBB,2013J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,330.0,23.0,25.0,4.0
BBB,2013J,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,120,N,0,1188.0,40.0,31.0,6.0
BBB,2013J,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,1406.0,63.0,38.0,9.0
BBB,2013J,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,1,301.0,43.0,33.0,7.0
BBB,2013J,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,1,2735.0,106.0,48.0,16.0
BBB,2013J,F,Ireland,Lower Than A Level,60-70%,0-35,0,60,N,1,1338.0,67.0,39.0,10.0
BBB,2013J,F,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,1,167.0,15.0,9.0,3.0
BBB,2013J,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,1,372.0,34.0,39.0,5.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,180,N,1,146.0,14.0,21.0,2.0
BBB,2013J,M,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,1,325.0,29.0,32.0,5.0
BBB,2013J,M,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,1,448.0,43.0,41.0,7.0
BBB,2013J,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,423.0,36.0,47.0,6.0
BBB,2013J,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,1,567.0,34.0,37.0,5.0
BBB,2013J,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,1,1039.0,79.0,53.0,12.0
BBB,2013J,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,1,1148.0,59.0,31.0,9.0
BBB,2013J,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,1,23.0,6.0,2.0,1.0
BBB,2013J,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,1,297.0,29.0,27.0,5.0
BBB,2013J,F,South East Region,HE Qualification,30-40%,0-35,0,120,N,1,428.0,44.0,20.0,7.0
BBB,2013J,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,1,384.0,36.0,30.0,6.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,1,596.0,37.0,25.0,6.0
BBB,2013J,M,North Region,HE Qualification,80-90%,35-55,0,120,N,1,520.0,49.0,45.0,7.0
BBB,2013J,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,1,1365.0,57.0,66.0,9.0
BBB,2013J,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,0,32.0,2.0,14.0,1.0
BBB,2013J,F,Ireland,Lower Than A Level,70-80%,35-55,0,60,N,1,460.0,40.0,36.0,6.0
BBB,2013J,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,1,163.0,14.0,19.0,2.0
BBB,2013J,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,1,119.0,15.0,15.0,3.0
BBB,2013J,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,1,416.0,46.0,31.0,7.0
BBB,2013J,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,1,687.0,21.0,39.0,3.0
BBB,2013J,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,0,612.0,26.0,72.0,4.0
BBB,2013J,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,1,1223.0,73.0,58.0,11.0
BBB,2013J,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,1,139.0,10.0,16.0,2.0
BBB,2013J,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,1,490.0,51.0,17.0,8.0
BBB,2013J,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,1,407.0,28.0,27.0,4.0
BBB,2013J,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,1,615.0,20.0,38.0,3.0
BBB,2013J,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,1,405.0,30.0,40.0,5.0
BBB,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,220.0,18.0,26.0,3.0
BBB,2013J,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,505.0,52.0,48.0,8.0
BBB,2013J,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,1,479.0,39.0,57.0,6.0
BBB,2013J,F,South East Region,HE Qualification,30-40%,0-35,0,120,N,1,648.0,64.0,25.0,10.0
BBB,2013J,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,1,68.0,7.0,15.0,1.0
BBB,2013J,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,1,221.0,34.0,16.0,5.0
BBB,2013J,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,1,459.0,53.0,27.0,8.0
BBB,2013J,F,North Western Region,HE Qualification,80-90%,35-55,0,60,N,0,114.0,12.0,29.0,2.0
BBB,2013J,F,East Anglian Region,Post Graduate Qualification,90-100%,35-55,0,180,N,1,466.0,39.0,25.0,6.0
BBB,2013J,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,N,1,1237.0,73.0,26.0,11.0
BBB,2013J,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,862.0,33.0,32.0,5.0
BBB,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,120,N,1,1140.0,84.0,26.0,12.0
BBB,2013J,M,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,1,333.0,35.0,27.0,5.0
BBB,2013J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,0.0,0.0,0.0,0.0
BBB,2013J,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,1,379.0,29.0,25.0,5.0
BBB,2013J,F,Wales,HE Qualification,30-40%,0-35,0,60,N,1,225.0,18.0,32.0,3.0
BBB,2013J,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,1,353.0,20.0,38.0,3.0
BBB,2013J,F,Ireland,HE Qualification,70-80%,0-35,0,60,N,1,907.0,87.0,29.0,13.0
BBB,2013J,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,1,2074.0,48.0,46.0,7.0
BBB,2013J,F,South West Region,HE Qualification,40-50%,35-55,0,120,Y,0,0.0,0.0,0.0,0.0
BBB,2013J,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,1,357.0,14.0,24.0,2.0
BBB,2013J,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,1,260.0,20.0,44.0,3.0
BBB,2013J,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,485.0,32.0,43.0,5.0
BBB,2013J,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,1,367.0,31.0,36.0,5.0
BBB,2013J,F,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,1,4121.0,101.0,58.0,15.0
BBB,2013J,F,West Midlands Region,Lower Than A Level,0-10%,35-55,1,180,Y,1,1941.0,105.0,57.0,15.0
BBB,2013J,M,North Western Region,HE Qualification,0-10%,35-55,2,120,N,1,590.0,48.0,64.0,7.0
BBB,2013J,M,Wales,Lower Than A Level,90-100%,35-55,0,60,N,1,877.0,69.0,52.0,10.0
BBB,2013J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,1,735.0,69.0,32.0,10.0
BBB,2013J,F,South West Region,Lower Than A Level,40-50%,35-55,0,120,Y,1,146.0,16.0,30.0,3.0
BBB,2013J,F,South Region,HE Qualification,70-80%,35-55,0,120,N,0,52.0,9.0,8.0,2.0
BBB,2013J,F,West Midlands Region,Lower Than A Level,10-20,35-55,1,60,N,1,1195.0,67.0,34.0,10.0
BBB,2013J,F,Scotland,A Level or Equivalent,50-60%,35-55,0,150,Y,0,1425.0,98.0,99.0,14.0
BBB,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,60,N,1,146.0,12.0,17.0,2.0
BBB,2013J,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,1,922.0,54.0,30.0,8.0
BBB,2013J,F,North Region,HE Qualification,40-50%,35-55,0,120,N,1,500.0,43.0,31.0,7.0
BBB,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,1,641.0,42.0,64.0,6.0
BBB,2013J,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,1,240.0,20.0,20.0,3.0
BBB,2013J,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,1,352.0,38.0,28.0,6.0
BBB,2013J,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,Y,1,712.0,47.0,39.0,7.0
BBB,2013J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,0,23.0,4.0,3.0,1.0
BBB,2013J,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,1,199.0,17.0,13.0,3.0
BBB,2013J,F,South Region,A Level or Equivalent,60-70%,35-55,1,60,N,1,259.0,39.0,18.0,6.0
BBB,2013J,F,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,1,511.0,48.0,28.0,7.0
BBB,2013J,F,West Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,1,338.0,10.0,19.0,2.0
BBB,2013J,F,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,1,636.0,40.0,45.0,6.0
BBB,2013J,F,Scotland,Lower Than A Level,30-40%,35-55,2,60,Y,1,626.0,51.0,56.0,8.0
BBB,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,696.0,40.0,25.0,6.0
BBB,2013J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,1,628.0,58.0,29.0,9.0
BBB,2013J,F,West Midlands Region,No Formal quals,0-10%,0-35,0,60,N,0,63.0,5.0,15.0,1.0
BBB,2013J,F,Scotland,Lower Than A Level,40-50%,0-35,3,120,N,0,31.0,4.0,9.0,1.0
BBB,2013J,M,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,0,173.0,14.0,22.0,2.0
BBB,2013J,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,Y,1,237.0,43.0,19.0,7.0
BBB,2013J,F,South West Region,A Level or Equivalent,40-50%,35-55,0,120,N,1,349.0,51.0,22.0,8.0
BBB,2013J,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,1,100.0,8.0,15.0,2.0
BBB,2013J,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,1,1298.0,66.0,39.0,10.0
BBB,2013J,F,London Region,Lower Than A Level,0-10%,35-55,1,60,N,1,136.0,12.0,19.0,2.0
BBB,2013J,F,South West Region,Lower Than A Level,50-60%,35-55,2,60,N,0,62.0,3.0,9.0,1.0
BBB,2013J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,0,205.0,11.0,22.0,2.0
BBB,2013J,F,East Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,1,1.0,1.0,1.0,1.0
BBB,2013J,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,1,501.0,37.0,39.0,6.0
BBB,2013J,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,1,3351.0,109.0,52.0,16.0
BBB,2013J,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,1,673.0,47.0,20.0,7.0
BBB,2013J,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,1,478.0,38.0,41.0,6.0
BBB,2013J,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,1,179.0,12.0,23.0,2.0
BBB,2013J,F,Ireland,Lower Than A Level,70-80%,35-55,0,60,N,1,305.0,37.0,18.0,6.0
BBB,2013J,M,Wales,Lower Than A Level,40-50%,35-55,0,120,N,1,1067.0,71.0,40.0,11.0
BBB,2013J,F,South East Region,A Level or Equivalent,60-70%,35-55,2,120,N,1,642.0,49.0,19.0,7.0
BBB,2013J,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,1,443.0,19.0,20.0,3.0
BBB,2013J,F,Wales,A Level or Equivalent,50-60%,35-55,1,120,N,0,1249.0,78.0,23.0,12.0
BBB,2013J,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,0,322.0,14.0,17.0,2.0
BBB,2013J,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,120,N,1,247.0,24.0,38.0,4.0
BBB,2013J,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,1,820.0,68.0,31.0,10.0
BBB,2013J,F,South Region,Lower Than A Level,40-50%,35-55,0,60,N,0,209.0,14.0,20.0,2.0
BBB,2013J,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,99.0,10.0,16.0,2.0
BBB,2013J,F,South West Region,A Level or Equivalent,30-40%,35-55,0,120,N,1,1178.0,98.0,34.0,14.0
BBB,2013J,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,1,1198.0,72.0,18.0,11.0
BBB,2013J,F,London Region,No Formal quals,50-60%,0-35,0,60,N,0,66.0,6.0,12.0,1.0
BBB,2013J,F,London Region,Lower Than A Level,30-40%,0-35,1,120,N,0,63.0,9.0,15.0,2.0
BBB,2013J,M,Scotland,HE Qualification,60-70%,35-55,0,90,N,1,257.0,26.0,35.0,4.0
BBB,2013J,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,0,13.0,3.0,5.0,1.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,1,60,N,1,226.0,28.0,25.0,4.0
BBB,2013J,F,London Region,HE Qualification,0-10%,35-55,0,60,N,0,398.0,30.0,58.0,5.0
BBB,2013J,F,South Region,A Level or Equivalent,30-40%,35-55,2,60,N,0,245.0,19.0,24.0,3.0
BBB,2013J,F,North Western Region,HE Qualification,50-60%,35-55,1,60,N,0,595.0,24.0,57.0,4.0
BBB,2013J,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,0,60.0,3.0,15.0,1.0
BBB,2013J,F,London Region,No Formal quals,20-30%,0-35,0,60,N,0,133.0,13.0,21.0,2.0
BBB,2013J,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,1,295.0,20.0,38.0,3.0
BBB,2013J,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,1037.0,65.0,42.0,10.0
BBB,2013J,F,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,0,129.0,8.0,15.0,2.0
BBB,2013J,F,London Region,A Level or Equivalent,40-50%,0-35,0,180,N,1,688.0,43.0,45.0,7.0
BBB,2013J,F,Scotland,HE Qualification,40-50%,0-35,1,180,N,0,899.0,53.0,40.0,8.0
BBB,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,1,392.0,44.0,45.0,7.0
BBB,2013J,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,0,674.0,43.0,36.0,7.0
BBB,2013J,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,1,1381.0,86.0,44.0,13.0
BBB,2013J,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,1,1235.0,88.0,58.0,13.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,120,N,1,155.0,10.0,19.0,2.0
BBB,2013J,F,Scotland,Lower Than A Level,50-60%,35-55,2,60,N,0,0.0,0.0,0.0,0.0
BBB,2013J,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,1,585.0,52.0,42.0,8.0
BBB,2013J,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,1,275.0,21.0,44.0,3.0
BBB,2013J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,N,0,286.0,28.0,45.0,4.0
BBB,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,265.0,35.0,48.0,5.0
BBB,2013J,F,South East Region,Lower Than A Level,50-60%,0-35,1,60,N,1,419.0,38.0,29.0,6.0
BBB,2013J,F,Ireland,A Level or Equivalent,10-20,35-55,0,60,N,0,166.0,10.0,14.0,2.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,1,461.0,35.0,25.0,5.0
BBB,2013J,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,Y,1,768.0,42.0,36.0,6.0
BBB,2013J,F,Scotland,HE Qualification,20-30%,0-35,0,120,N,1,639.0,41.0,56.0,6.0
BBB,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,1,408.0,46.0,38.0,7.0
BBB,2013J,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,47.0,4.0,5.0,1.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,195,N,0,217.0,23.0,24.0,4.0
BBB,2013J,F,East Anglian Region,HE Qualification,30-40%,35-55,0,180,N,1,276.0,25.0,21.0,4.0
BBB,2013J,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,Y,0,296.0,35.0,23.0,5.0
BBB,2013J,F,Scotland,Lower Than A Level,50-60%,0-35,0,180,N,1,514.0,59.0,22.0,9.0
BBB,2013J,F,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,1,646.0,44.0,72.0,7.0
BBB,2013J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,0,141.0,23.0,15.0,4.0
BBB,2013J,F,Yorkshire Region,HE Qualification,10-20,35-55,0,60,N,1,1698.0,57.0,31.0,9.0
BBB,2013J,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,1,600.0,39.0,46.0,6.0
BBB,2013J,F,North Western Region,Lower Than A Level,10-20,35-55,1,60,N,0,52.0,4.0,16.0,1.0
BBB,2013J,F,South Region,HE Qualification,60-70%,0-35,0,60,N,0,132.0,3.0,7.0,1.0
BBB,2013J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,N,1,6752.0,125.0,44.0,18.0
BBB,2013J,F,London Region,A Level or Equivalent,60-70%,0-35,1,120,N,1,217.0,33.0,20.0,5.0
BBB,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,90,Y,1,1043.0,37.0,150.0,6.0
BBB,2013J,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,1,75.0,6.0,10.0,1.0
BBB,2013J,F,Scotland,HE Qualification,70-80%,35-55,0,75,N,1,474.0,30.0,34.0,5.0
BBB,2013J,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,1,1081.0,66.0,27.0,10.0
BBB,2013J,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,0,103.0,6.0,15.0,1.0
BBB,2013J,F,Wales,Lower Than A Level,90-100%,35-55,1,60,N,1,66.0,8.0,7.0,2.0
BBB,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,0,135.0,17.0,22.0,3.0
BBB,2013J,F,West Midlands Region,Lower Than A Level,10-20,0-35,2,60,N,0,105.0,17.0,22.0,3.0
BBB,2013J,F,London Region,No Formal quals,50-60%,0-35,1,60,N,0,195.0,16.0,23.0,3.0
BBB,2013J,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,0,139.0,20.0,14.0,3.0
BBB,2013J,M,South West Region,A Level or Equivalent,20-30%,35-55,0,180,N,1,1921.0,89.0,70.0,13.0
BBB,2013J,M,South Region,HE Qualification,40-50%,35-55,1,180,N,1,885.0,54.0,76.0,8.0
BBB,2013J,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,0,412.0,38.0,45.0,6.0
BBB,2013J,F,Wales,A Level or Equivalent,10-20,0-35,0,120,N,0,235.0,14.0,9.0,2.0
BBB,2013J,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,1,675.0,66.0,31.0,10.0
BBB,2013J,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,1,54.0,5.0,6.0,1.0
BBB,2013J,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,180,N,1,484.0,81.0,28.0,12.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,0,433.0,56.0,25.0,8.0
BBB,2013J,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,0,64.0,5.0,9.0,1.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,120,N,1,380.0,32.0,26.0,5.0
BBB,2013J,F,South West Region,Lower Than A Level,0-10%,35-55,2,60,N,0,68.0,8.0,10.0,2.0
BBB,2013J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,0,261.0,20.0,32.0,3.0
BBB,2013J,F,East Anglian Region,Lower Than A Level,50-60%,35-55,1,60,Y,1,336.0,32.0,18.0,5.0
BBB,2013J,F,Scotland,A Level or Equivalent,0-10%,0-35,1,165,Y,1,259.0,25.0,13.0,4.0
BBB,2013J,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,120,N,1,1176.0,72.0,53.0,11.0
BBB,2013J,F,East Midlands Region,Lower Than A Level,90-100%,0-35,2,60,N,1,176.0,30.0,15.0,5.0
BBB,2013J,F,London Region,A Level or Equivalent,10-20,35-55,1,90,N,1,80.0,15.0,18.0,3.0
BBB,2013J,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,1,377.0,35.0,35.0,5.0
BBB,2013J,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,1,213.0,22.0,17.0,4.0
BBB,2013J,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,1,251.0,22.0,14.0,4.0
BBB,2013J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,3744.0,47.0,29.0,7.0
BBB,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,150,Y,0,109.0,9.0,21.0,2.0
BBB,2013J,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,632.0,66.0,30.0,10.0
BBB,2013J,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,1,875.0,73.0,40.0,11.0
BBB,2013J,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,1,1652.0,89.0,37.0,13.0
BBB,2013J,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,N,0,0.0,0.0,0.0,0.0
BBB,2013J,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0.0,0.0,0.0,0.0
BBB,2013J,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,0,147.0,20.0,23.0,3.0
BBB,2013J,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,0,3.0,2.0,2.0,1.0
BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,1,1113.0,71.0,43.0,11.0
BBB,2013J,F,South Region,Lower Than A Level,50-60%,0-35,0,60,Y,1,107.0,12.0,11.0,2.0
BBB,2013J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,1,387.0,35.0,30.0,5.0
BBB,2013J,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,0,88.0,9.0,7.0,2.0
BBB,2014B,M,Scotland,Lower Than A Level,0-10%,0-35,4,120,Y,0,47.0,3.0,7.0,1.0
BBB,2014B,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0.0,0.0,0.0,0.0
BBB,2014B,F,Scotland,A Level or Equivalent,30-40%,0-35,0,90,N,0,379.0,19.0,43.0,3.0
BBB,2014B,F,Scotland,Lower Than A Level,70-80%,35-55,1,60,N,0,68.0,5.0,15.0,1.0
BBB,2014B,F,Wales,Lower Than A Level,10-20,0-35,0,120,N,0,571.0,44.0,24.0,7.0
BBB,2014B,F,Wales,HE Qualification,40-50%,35-55,0,120,N,1,686.0,51.0,36.0,8.0
BBB,2014B,F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,1,3442.0,121.0,31.0,18.0
BBB,2014B,F,South Region,HE Qualification,60-70%,0-35,0,120,N,1,815.0,44.0,38.0,7.0
BBB,2014B,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,Y,1,614.0,49.0,52.0,7.0
BBB,2014B,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,60,Y,1,153.0,15.0,11.0,3.0
BBB,2014B,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,Y,1,253.0,21.0,35.0,3.0
BBB,2014B,F,North Region,Lower Than A Level,0-10%,0-35,2,120,N,0,129.0,19.0,26.0,3.0
BBB,2014B,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0.0,0.0,0.0,0.0
BBB,2014B,F,Wales,Lower Than A Level,50-60%,0-35,2,60,N,1,135.0,16.0,31.0,3.0
BBB,2014B,M,South East Region,A Level or Equivalent,70-80%,0-35,1,120,N,1,70.0,7.0,16.0,1.0
BBB,2014B,F,Wales,HE Qualification,20-30%,35-55,0,60,N,1,124.0,13.0,19.0,2.0
BBB,2014B,F,North Western Region,Lower Than A Level,40-50%,0-35,2,60,N,0,957.0,54.0,40.0,8.0
BBB,2014B,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,60,N,1,106.0,10.0,15.0,2.0
BBB,2014B,F,East Midlands Region,A Level or Equivalent,10-20,0-35,1,120,N,1,465.0,39.0,40.0,6.0
BBB,2014B,F,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,1,197.0,15.0,26.0,3.0
BBB,2014B,F,Scotland,Post Graduate Qualification,90-100%,35-55,0,75,N,1,275.0,24.0,40.0,4.0
BBB,2014B,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,120,N,0,457.0,49.0,31.0,7.0
BBB,2014B,F,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,1,331.0,40.0,31.0,6.0
BBB,2014B,F,East Midlands Region,Lower Than A Level,0-10%,35-55,1,120,N,0,374.0,41.0,57.0,6.0
BBB,2014B,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,0,145.0,15.0,15.0,3.0
BBB,2014B,M,Scotland,HE Qualification,80-90%,0-35,1,120,N,1,739.0,43.0,62.0,7.0
BBB,2014B,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,1,683.0,39.0,26.0,6.0
BBB,2014B,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,1,286.0,21.0,22.0,3.0
