code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,active_weeks
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,1,231.0,12.0,41.0,2.0
BBB,2014J,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,1,88.0,6.0,18.0,1.0
BBB,2014J,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,0,319.0,6.0,38.0,1.0
BBB,2014J,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,1,135.0,5.0,28.0,1.0
BBB,2014J,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,1,437.0,13.0,48.0,2.0
BBB,2014J,F,Ireland,Lower Than A Level,70-80%,35-55,0,120,N,1,9.0,3.0,5.0,1.0
BBB,2014J,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,1,180.0,6.0,21.0,1.0
BBB,2014J,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,1,278.0,20.0,44.0,3.0
BBB,2014J,M,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,1,253.0,12.0,34.0,2.0
BBB,2014J,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,1,32.0,6.0,7.0,1.0
BBB,2014J,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,1,127.0,10.0,23.0,2.0
BBB,2014J,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,1,81.0,13.0,20.0,2.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,0,218.0,12.0,21.0,2.0
BBB,2014J,F,Ireland,A Level or Equivalent,10-20,35-55,0,60,N,1,318.0,10.0,45.0,2.0
BBB,2014J,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,1,301.0,12.0,34.0,2.0
BBB,2014J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,0,76.0,10.0,19.0,2.0
BBB,2014J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,1,157.0,8.0,30.0,2.0
BBB,2014J,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,1,356.0,27.0,55.0,4.0
BBB,2014J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,1,1044.0,20.0,47.0,3.0
BBB,2014J,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,0,3.0,1.0,3.0,1.0
BBB,2014J,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,0,27.0,7.0,8.0,1.0
BBB,2014J,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,1,454.0,22.0,48.0,4.0
BBB,2014J,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,1,155.0,4.0,21.0,1.0
BBB,2014J,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,1,44.0,4.0,17.0,1.0
BBB,2014J,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,1,317.0,24.0,40.0,4.0
BBB,2014J,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,1,591.0,45.0,65.0,7.0
BBB,2014J,F,London Region,A Level or Equivalent,10-20,0-35,0,180,N,0,325.0,16.0,36.0,3.0
BBB,2014J,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,1,481.0,32.0,54.0,5.0
BBB,2014J,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,0,159.0,10.0,30.0,2.0
BBB,2014J,F,Ireland,Lower Than A Level,60-70%,35-55,0,60,N,1,149.0,9.0,25.0,2.0
BBB,2014J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,0,8.0,2.0,2.0,1.0
BBB,2014J,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,0,382.0,20.0,46.0,3.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,360.0,15.0,52.0,3.0
BBB,2014J,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,1,397.0,28.0,51.0,4.0
BBB,2014J,M,London Region,Lower Than A Level,70-80%,35-55,0,60,N,1,1486.0,30.0,58.0,5.0
BBB,2014J,F,South Region,Lower Than A Level,50-60%,35-55,0,60,N,1,447.0,31.0,52.0,5.0
BBB,2014J,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,Y,0,50.0,5.0,7.0,1.0
BBB,2014J,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,1,397.0,29.0,58.0,5.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,362.0,19.0,50.0,3.0
BBB,2014J,F,South Region,HE Qualification,40-50%,35-55,0,60,N,1,109.0,10.0,25.0,2.0
BBB,2014J,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,1,581.0,14.0,44.0,2.0
BBB,2014J,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,682.0,36.0,67.0,6.0
BBB,2014J,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,1,79.0,8.0,16.0,2.0
BBB,2014J,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,367.0,19.0,54.0,3.0
BBB,2014J,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,1,423.0,33.0,45.0,5.0
BBB,2014J,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,701.0,12.0,50.0,2.0
BBB,2014J,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,1,452.0,14.0,47.0,2.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,5.0,2.0,3.0,1.0
BBB,2014J,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,1,0.0,0.0,0.0,0.0
BBB,2014J,F,South West Region,HE Qualification,40-50%,0-35,0,120,N,1,139.0,10.0,21.0,2.0
BBB,2014J,F,North Region,Lower Than A Level,30-40%,35-55,0,60,N,1,166.0,10.0,35.0,2.0
BBB,2014J,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,53.0,5.0,14.0,1.0
BBB,2014J,F,Yorkshire Region,No Formal quals,0-10%,0-35,0,60,N,1,272.0,17.0,36.0,3.0
BBB,2014J,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,0,53.0,3.0,15.0,1.0
BBB,2014J,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,1,405.0,23.0,44.0,4.0
BBB,2014J,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,1,1106.0,42.0,73.0,6.0
BBB,2014J,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,1,333.0,28.0,39.0,4.0
BBB,2014J,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,1,341.0,16.0,47.0,3.0
BBB,2014J,F,Scotland,Lower Than A Level,0-10%,35-55,0,120,N,1,843.0,50.0,55.0,8.0
BBB,2014J,F,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,1,346.0,12.0,25.0,2.0
BBB,2014J,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,0,70.0,8.0,20.0,2.0
BBB,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,1,319.0,26.0,45.0,4.0
BBB,2014J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,0,14.0,2.0,6.0,1.0
BBB,2014J,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,0,43.0,2.0,11.0,1.0
BBB,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,1,1722.0,73.0,65.0,11.0
BBB,2014J,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,1,38.0,3.0,18.0,1.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,1,405.0,29.0,42.0,5.0
BBB,2014J,F,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,1,265.0,22.0,29.0,4.0
BBB,2014J,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,0,0.0,0.0,0.0,0.0
BBB,2014J,F,South East Region,HE Qualification,40-50%,35-55,0,120,N,1,429.0,17.0,51.0,3.0
BBB,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,1,267.0,19.0,44.0,3.0
BBB,2014J,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,0,372.0,21.0,54.0,3.0
BBB,2014J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,1,613.0,44.0,52.0,7.0
BBB,2014J,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,102.0,14.0,22.0,2.0
BBB,2014J,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,1,180.0,16.0,33.0,3.0
BBB,2014J,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,1,223.0,12.0,39.0,2.0
BBB,2014J,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,1,241.0,21.0,30.0,3.0
BBB,2014J,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,1,146.0,6.0,33.0,1.0
BBB,2014J,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,0,0.0,0.0,0.0,0.0
BBB,2014J,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,0,815.0,39.0,73.0,6.0
BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,0,190.0,21.0,30.0,3.0
BBB,2014J,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,0,276.0,20.0,40.0,3.0
BBB,2014J,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,1,489.0,23.0,55.0,4.0
BBB,2014J,F,Scotland,A Level or Equivalent,0-10%,35-55,0,120,N,1,50.0,8.0,14.0,2.0
BBB,2014J,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,0,385.0,20.0,56.0,3.0
BBB,2014J,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,0,111.0,13.0,18.0,2.0
BBB,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,181.0,6.0,23.0,1.0
BBB,2014J,F,South Region,A Level or Equivalent,?,0-35,0,60,N,1,351.0,20.0,46.0,3.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,0,52.0,7.0,10.0,1.0
BBB,2014J,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,1,457.0,16.0,55.0,3.0
BBB,2014J,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,1,195.0,12.0,30.0,2.0
BBB,2014J,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,0,279.0,9.0,27.0,2.0
BBB,2014J,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,1,653.0,39.0,64.0,6.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,176.0,8.0,32.0,2.0
BBB,2014J,F,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,0,79.0,6.0,17.0,1.0
BBB,2014J,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,0,285.0,12.0,39.0,2.0
BBB,2014J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,1,456.0,21.0,41.0,3.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,166.0,11.0,32.0,2.0
BBB,2014J,F,London Region,Lower Than A Level,10-20,35-55,0,60,Y,0,128.0,5.0,21.0,1.0
BBB,2014J,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,1,469.0,31.0,35.0,5.0
BBB,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,N,1,303.0,14.0,32.0,2.0
BBB,2014J,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,0,93.0,6.0,14.0,1.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,0,318.0,17.0,51.0,3.0
BBB,2014J,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,0,262.0,14.0,42.0,2.0
BBB,2014J,F,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,1,250.0,20.0,37.0,3.0
BBB,2014J,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,0,21.0,1.0,7.0,1.0
BBB,2014J,F,Wales,Lower Than A Level,0-10%,35-55,0,90,Y,0,361.0,25.0,39.0,4.0
BBB,2014J,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,1,182.0,10.0,30.0,2.0
BBB,2014J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,360.0,16.0,32.0,3.0
BBB,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,1,422.0,18.0,43.0,3.0
BBB,2014J,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,0,8.0,1.0,5.0,1.0
BBB,2014J,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,1,564.0,17.0,47.0,3.0
BBB,2014J,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,1,265.0,20.0,48.0,3.0
BBB,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,375.0,16.0,44.0,3.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,1,896.0,24.0,74.0,4.0
BBB,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,426.0,17.0,65.0,3.0
BBB,2014J,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,217.0,10.0,37.0,2.0
BBB,2014J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,1,20.0,5.0,8.0,1.0
BBB,2014J,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,1,318.0,13.0,52.0,2.0
BBB,2014J,F,South East Region,Lower Than A Level,10-20,0-35,0,60,N,0,275.0,15.0,37.0,3.0
BBB,2014J,F,Ireland,Lower Than A Level,80-90%,35-55,0,60,N,0,268.0,21.0,36.0,3.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,1,417.0,10.0,33.0,2.0
BBB,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,1,370.0,17.0,36.0,3.0
BBB,2014J,M,London Region,Lower Than A Level,10-20,35-55,0,120,N,1,366.0,30.0,46.0,5.0
BBB,2014J,F,Wales,A Level or Equivalent,0-10%,35-55,0,120,N,1,27.0,5.0,7.0,1.0
BBB,2014J,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,1,128.0,10.0,31.0,2.0
BBB,2014J,F,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,1,225.0,24.0,37.0,4.0
BBB,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,0,31.0,8.0,8.0,2.0
BBB,2014J,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,1,385.0,16.0,42.0,3.0
BBB,2014J,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,1,84.0,7.0,12.0,1.0
BBB,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,371.0,9.0,33.0,2.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,436.0,26.0,62.0,4.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,384.0,23.0,58.0,4.0
BBB,2014J,M,Wales,HE Qualification,60-70%,35-55,0,60,N,1,575.0,23.0,46.0,4.0
BBB,2014J,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,1,79.0,9.0,28.0,2.0
BBB,2014J,F,Scotland,HE Qualification,50-60%,0-35,0,120,Y,0,176.0,19.0,36.0,3.0
BBB,2014J,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,1,185.0,12.0,32.0,2.0
BBB,2014J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,113.0,9.0,36.0,2.0
BBB,2014J,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,1,463.0,28.0,47.0,4.0
BBB,2014J,F,North Western Region,HE Qualification,10-20,0-35,0,60,N,0,144.0,14.0,31.0,2.0
BBB,2014J,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,725.0,38.0,54.0,6.0
BBB,2014J,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,406.0,23.0,54.0,4.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,714.0,23.0,73.0,4.0
BBB,2014J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,1,44.0,5.0,13.0,1.0
BBB,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,330.0,20.0,40.0,3.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,486.0,49.0,50.0,7.0
BBB,2014J,F,South East Region,HE Qualification,80-90%,35-55,0,120,N,1,295.0,21.0,48.0,3.0
BBB,2014J,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,1,777.0,25.0,62.0,4.0
BBB,2014J,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,1,243.0,19.0,25.0,3.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,0,385.0,23.0,45.0,4.0
BBB,2014J,F,South West Region,HE Qualification,20-30%,35-55,0,120,N,0,30.0,2.0,9.0,1.0
BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,1,554.0,36.0,52.0,6.0
BBB,2014J,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,1,397.0,17.0,46.0,3.0
BBB,2014J,F,London Region,HE Qualification,20-30%,0-35,0,120,Y,0,77.0,11.0,17.0,2.0
BBB,2014J,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,1,458.0,16.0,52.0,3.0
BBB,2014J,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,0,76.0,6.0,14.0,1.0
BBB,2014J,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,1,256.0,8.0,31.0,2.0
BBB,2014J,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,1,63.0,7.0,18.0,1.0
BBB,2014J,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,1,88.0,5.0,21.0,1.0
BBB,2014J,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,0,308.0,13.0,43.0,2.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,161.0,5.0,20.0,1.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,89.0,4.0,12.0,1.0
BBB,2014J,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,1,50.0,5.0,16.0,1.0
BBB,2014J,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,1,292.0,15.0,41.0,3.0
BBB,2014J,F,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,1,785.0,58.0,58.0,9.0
BBB,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,445.0,16.0,56.0,3.0
BBB,2014J,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,1,4.0,3.0,1.0,1.0
BBB,2014J,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,1,412.0,10.0,45.0,2.0
BBB,2014J,F,Wales,HE Qualification,30-40%,0-35,0,60,N,1,260.0,14.0,40.0,2.0
BBB,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,253.0,23.0,44.0,4.0
BBB,2014J,F,Yorkshire Region,HE Qualification,70-80%,35-55,0,60,N,1,637.0,34.0,55.0,5.0
BBB,2014J,F,Wales,HE Qualification,60-70%,0-35,0,60,N,1,481.0,27.0,50.0,4.0
BBB,2014J,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,Y,1,1257.0,47.0,73.0,7.0
BBB,2014J,F,London Region,Lower Than A Level,70-80%,35-55,0,120,N,1,202.0,10.0,40.0,2.0
BBB,2014J,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,137.0,13.0,29.0,2.0
BBB,2014J,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,1,244.0,6.0,34.0,1.0
BBB,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,1,86.0,12.0,13.0,2.0
BBB,2014J,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,1,184.0,12.0,30.0,2.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,156.0,22.0,38.0,4.0
BBB,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,271.0,15.0,43.0,3.0
BBB,2014J,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,1,196.0,17.0,31.0,3.0
BBB,2014J,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,1,418.0,23.0,56.0,4.0
BBB,2014J,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,1,422.0,24.0,62.0,4.0
BBB,2014J,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,1,58.0,2.0,13.0,1.0
BBB,2014J,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,1,646.0,33.0,57.0,5.0
BBB,2014J,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,1,567.0,35.0,58.0,5.0
BBB,2014J,F,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,1,706.0,30.0,75.0,5.0
BBB,2014J,F,North Western Region,HE Qualification,20-30%,0-35,0,120,N,1,314.0,19.0,52.0,3.0
BBB,2014J,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,0,531.0,27.0,37.0,4.0
BBB,2014J,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,1,324.0,13.0,60.0,2.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,Y,1,642.0,31.0,65.0,5.0
BBB,2014J,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,1,748.0,45.0,60.0,7.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,1,518.0,21.0,56.0,3.0
BBB,2014J,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,0,208.0,8.0,29.0,2.0
BBB,2014J,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,1,319.0,28.0,49.0,4.0
BBB,2014J,M,Wales,HE Qualification,80-90%,0-35,0,60,N,1,85.0,8.0,16.0,2.0
BBB,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,1,336.0,23.0,46.0,4.0
BBB,2014J,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,60,N,1,298.0,15.0,44.0,3.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,1,940.0,47.0,66.0,7.0
BBB,2014J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,1,220.0,29.0,30.0,5.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,13.0,6.0,7.0,1.0
BBB,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0.0,0.0,0.0,0.0
BBB,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,1,451.0,23.0,37.0,4.0
BBB,2014J,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,0,207.0,17.0,32.0,3.0
BBB,2014J,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,1,445.0,23.0,57.0,4.0
BBB,2014J,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,1,175.0,16.0,26.0,3.0
BBB,2014J,F,London Region,HE Qualification,30-40%,0-35,0,120,N,1,267.0,16.0,41.0,3.0
BBB,2014J,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,Y,1,194.0,13.0,19.0,2.0
BBB,2014J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,0,259.0,14.0,33.0,2.0
BBB,2014J,F,South Region,Lower Than A Level,60-70%,35-55,0,60,N,1,290.0,12.0,52.0,2.0
BBB,2014J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,0,165.0,12.0,32.0,2.0
BBB,2014J,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,209.0,15.0,35.0,3.0
BBB,2014J,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,1,280.0,6.0,39.0,1.0
BBB,2014J,F,Ireland,Lower Than A Level,10-20,0-35,0,90,N,1,141.0,8.0,14.0,2.0
BBB,2014J,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,0,63.0,5.0,16.0,1.0
BBB,2014J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,375.0,34.0,52.0,5.0
BBB,2014J,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,1,244.0,10.0,34.0,2.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,1,424.0,22.0,45.0,4.0
BBB,2014J,F,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,0,257.0,9.0,32.0,2.0
BBB,2014J,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,1,308.0,26.0,48.0,4.0
BBB,2014J,F,East Midlands Region,No Formal quals,20-30%,0-35,0,60,N,0,168.0,9.0,27.0,2.0
BBB,2014J,F,North Region,Post Graduate Qualification,?,35-55,0,60,N,1,32.0,5.0,18.0,1.0
BBB,2014J,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,0,156.0,11.0,29.0,2.0
BBB,2014J,F,Wales,HE Qualification,30-40%,0-35,0,60,N,1,184.0,13.0,36.0,2.0
BBB,2014J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,782.0,26.0,62.0,4.0
BBB,2014J,M,East Anglian Region,A Level or Equivalent,0-10%,35-55,0,60,N,1,144.0,7.0,35.0,1.0
BBB,2014J,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,1,410.0,15.0,46.0,3.0
BBB,2014J,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,0,1.0,1.0,1.0,1.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,120,N,1,1075.0,43.0,58.0,7.0
BBB,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,0,374.0,16.0,52.0,3.0
BBB,2014J,F,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,1,450.0,16.0,42.0,3.0
BBB,2014J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,420.0,26.0,37.0,4.0
BBB,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,1,305.0,20.0,55.0,3.0
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,368.0,19.0,45.0,3.0
BBB,2014J,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,0,105.0,5.0,24.0,1.0
BBB,2014J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,0,287.0,25.0,31.0,4.0
BBB,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,0,226.0,13.0,23.0,2.0
BBB,2014J,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,0,286.0,20.0,38.0,3.0
BBB,2014J,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,1,880.0,37.0,62.0,6.0
BBB,2014J,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,1,258.0,19.0,36.0,3.0
BBB,2014J,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,1,427.0,30.0,40.0,5.0
